Title,URL,Lyrics
Legend,https://genius.com/Snoop-dogg-legend-lyrics,"Motherfucking legend Motherfucking legend Even if I die, living Legend Look at my reflection Ain't no second guessing Always be a legend A motherfucking legend Motherfucking legend Used to whip a Lexus I can die right now, still a legend Look at my reflection Ain't no second guessing Born to be a legend A motherfucking legend  1996, I beat a 187  80 million sold, and I ain't check the records Checked a couple rappers, told 'em not to test me Ask me who am I? Motherfucking legend 50 bitches naked Nike ain't my preference Khaki with the Chucks Now look how they dressing Perfected my profession Someone call the reverend  Bury me alive, living legend Motherfucking legend Motherfucking legend Even if I die, living Legend Look at my reflection Ain't no second guessing Always be a legend A motherfucking legend  Look, big dog, six broads, don't matter to me You new niggas look madder than me Came up with the Doc, been around the world with 'Pac Don't compare another rapper to me When I came and kicked them buildings over Swear I always knew I'd never be the same Was born to be a motherfucking legend I ain't never do it for no fucking fame Motherfucking legend You know what I'm repping 20 million, 20 years ago Cuh, you was like 7 You ain't gotta like it Bitch you gon' respect it  Look me in my eye Motherfucking legend Motherfucking legend Motherfucking legend Even if I die, living Legend Look at my reflection Ain't no second guessing Always be a legend A motherfucking legend Motherfucking legend Used to whip a Lexus I can die right now, still a legend Look at my reflection Ain't no second guessing Born to be a legend A motherfucking legend  Mix purple with the yella Kobe with Vanessa Did it doggy style Like upon the dresser Look at my reflection Motherfucking legend Even when I die"
Snoop D.O. Double G,https://genius.com/Snoop-dogg-snoop-do-double-g-lyrics,"  Yeah! You know how we do A lil' something for the non-believers For the underachievers Ya'll know what time it is Big Snoop Dogg up in this motherfucka one time I want ya'll to sing this shit wit me It go like this, check it out  2x Snoop D.O. Double G, the way you rip so love-ely It sound so visciously When the thump in the trunk go, bump, bump, bump  Everybody put your hands to the motherfucking center Baby girl go on an' pull ya weave back, D-O-G, oh yeah, he back And I'm steppin' out the all-blue Lee-zac Word on the streets, yeah nigga, I got the feedback I don't trip off, I get the tip off Befo' it rip off, yeah homie, I'm the Biz-oss I got them finger-lickin' chickens wit the siz-auce And one of my hoes known to cut ya dick off Leave ya stuck in the land of the liz-ost I'm back at the mayn-sion, cold as the friz-ost Sittin' on ten acres, dawg, wit a kiz-ost A whole lot to you, but a lil' nothing to me That's what you get, for fuckin' wit me Ain't that right, Sha Money from the D-P-C G-Unit! You know I'm down with them boys I clown wit them boys Don't fuck around wit them boys, cause they down wit the  STOP! Wait! Now let me give it to ya This is the proper hip-hopper, it get into ya I know you liking it, loving it, or you feelin' it D.O. Double Gizzel, oh yeah, Cuh/Cuzz be killin' it Who the only nigga that you can call on? When ya favorite rapper fall off, the Big Dogg, fall on 10, 11, 12, or was it 13? How many years a nigga been in the game, and I'm still so clean I'm flippin' up the game and shit I maintain my thang wit this And I, never hesitate to bang a bitch I'm having millions, and I'm still banging Crip Um, um, wouldn't you believe it? Even after achievin', got a deal wit the heathens But, as long as I'm breathing I'mma keep walking like Jesus My name is   ""Whatchu gone next, how you gone say it When yo album come out dawg, I can't wait to play it Tell the truth, my nigga, I love all ya work"" Well, from me to you low, welcome to the Church Mi casa, su casa So, get ya drank on and smoke on nigga, go on an' boss up You can holla at baby, it's ok to me Then I love it when them motherfuckers say to me    Yeah! Sha Money, representin' G-Unit, good lookin' my nigga As usual, it's a DPG-Unit connection You know how we do it A lil' something for the non-believers For the underachievers *echoes* Snoop D.O. Double G"
I Wanna Rock,https://genius.com/Snoop-dogg-i-wanna-rock-lyrics,"Right about now!!!!! : SNOOP!!!!! DOGG!!!!! SNOOP!!!!! DOGG!!!!! SNOOP!!!!! DOGG!!!!!   HEY!!! HEY!!! HEY!!! HEY!!!  HEY!!! HEY!!! HEY!!! HEY!!!   It's ya Eastside partner, Big Snoopy D-O Turned like D-lo, catch me on your TiVo Long Beach with me, the city and the turf chump Get turf stomped, fuckin with the turf punk I'm geeked up, I'm on my tip ho Turn it up bee-itch, what you here foe? I'm goin all in, that's what I do My little niggas jerkin, what's up with you? This little rappin ass, niggas tappin out I'm almost twenty in, the fuck you rappin 'bout?! My niggas peeled up, the homeys growin big I'm all in the club rollin twenty crips You see a G, you better know the deal You see the fellas fool, I'm in the streets for real I'm giggin' on these hoes, do 'em like dominos I slam 'em on they back, and tell 'em vamanos   I wanna rock right now, rock-rock-right now I wanna rock right now, rock-rock-right now I wanna rock right now, rock-rock-right now  I wanna rock right now, rock-rock-right now   I wanna rock right now, rock-rock-right now  I wanna rock right now, rock-rock-right now  I see 'em comin huh, that's what I heard em said The .38 the same color's the Chevrolets' 501s' on, gangsta lookin good I'm in the club holmes, Chuck'n up the hood We the West boy, yeah you see the shirt Smokin on that Kobe, fuckin wit that purp I gotta get 'er mayne, baby hella thick She said her name was Seven, call me Michael Vick {*panting*} Cause I'm a dog, ho, give 'em the dick and dash Fuck whatchu called fo', if I ain't hit dat ass I'm Snoopy D-O-Dubb, I get it poppin cuz And when I'm in the buildin, they get to poppin up They get to spendin cash, screamin T.I.U Now gon' Turn It Up, lil' mama look at you! I'm giggin on these hoes, do 'em like dominoes And slam 'em on they back, and tell 'em vamanos   I wanna rock right now, rock-rock-right now  I wanna rock right now, rock-rock-right now   I wanna rock right now, rock-rock-right now)  I wanna rock right now, rock-rock-right now)  Boss Dogg chillin, lookin like a million Yeah, nigga got it, I'mma leave it To my chil'ren Tonight I'm on some other shit, and baby lovin it Hella fast, grip dey ass like the oven mitt I'm gooned up, boy! Rich as fuck, boy! Black and gold brakes, that's my truck, boy I'm on my Eastside, shit I'm workin I got the party goin, and it's jerkin My niggas all long, we rollin out deck Hoes gettin in, you betta pick a bitch Cause when I shut it down, the party's over wit She call me Superman, I'm on my +Soulja+ shit  Boss Dogg, get 'em, I sick 'em and take 'em home West Coast bitch, I'm on my fuckin throne I'm giggin on these hoes, do 'em like dominoes And slam 'em on they back, and tell 'em vamanos   I wanna rock right now, rock-rock-right now  I wanna rock right now, rock-rock-right now   I wanna rock right now, rock-rock-right now  I wanna rock right now, rock-rock-right now I Wanna rock right now"
Do It When I’m in It,https://genius.com/Snoop-dogg-do-it-when-im-in-it-lyrics," Y'all know who this is   Every time I come to town  Shortie bad, she gon' bust it down  She know about the digits in my bank account And she love the way I do it when I'm in it  Every time I come to town  Shortie bad, she gon' bust it down  She know about the digits in my bank account And she love the way I do it when I'm in it   From the LBC shore, wheels up on the G4 Louis bag with the Gucci loafs, silk shirt with a mink coat Flying in, selling game to all you hoes and you're buying in Legend in your presence, hiding Got a room full of bitches and they lying there High in there, ain't no fire, but a lot of wine in there They get it, ain't no WiFi On the low, close the door, bitch, I Spy See when I pull up, jump in, we slip out Roll up, roll out, get mines, dip out She had to come and give a real Crip a taste Out of pocket, never that stayin' in stripper's place Big brown ass with some fat titties And baby make magic when I'm in the city Every time I come to town  Shortie bad, she gon' bust it down  She know about the digits in my bank account And she love the way I do it when I'm in it  Every time I come to town  Shortie bad, she gon' bust it down  She know about the digits in my bank account And she love the way I do it when I'm in it    Ya perdí la cuenta de lo que me estoy buscando Gastando, viajando el mundo, en un avión rodando  Tu mujer me está chequeando  Y no le cuente' que en el año son treinta palo' sonando  Balenciaga, flow de Richard Mille, de Patek de los baguettes ¿Quién te enseñó ese, quién fue?  Lo que tú hace' ahora ya yo lo pasé, ah  A melón por año estuviera en '93  Que tú no tienes flow, yo lo valgo y lo mantengo  Tírenme to', que con ustedes me entretengo  Tú suenas bien pero el jarabe yo lo tengo  Bajé pa'l barrio, de ahí es que yo me mantengo  Que tú no tienes flow, yo lo valgo y lo mantengo  Tírenme to', que con ustedes me entretengo  Tú suenas bien pero el jarabe yo lo tengo  Bajé pa'l barrio, de ahí es que yo me mantengo  Every time I come to town  Shortie bad, she gon' bust it down  She know about the digits in my bank account And she love the way I do it when I'm in it  Every time I come to town  Shortie bad, she gon' bust it down  She know about the digits in my bank account And she love the way I do it when I'm in it   Eyes hid behind the tints on my glasses  Cartier frames, I become a fanatic  Belaire champagne, we don't drink out the glasses  Time is money baby, so I quibble over semantics  Ace card good, but my license invalid  She gon' throw it back, but it ain't for the challenge  I just seen Snoop park the Wraith at the valley  And we with crazy girls, so the girls gotta be 'bout it  From the zip to the LBC, we make the girls get W-E-T I see you, I know you see me Can I get sloppy in the foreign two seater?  Yeah, mami, call me, ""Big papi""  Chop a nigga, don't speak 'cause I'm rich and groovy Got hits like Rudy, make a bitch whistle me Tequila got me loopy, Russ pack, fruity  Every time I come to town  Shortie bad, she gon' bust it down  She know about the digits in my bank account And she love the way I do it when I'm in it  Every time I come to town  Shortie bad, she gon' bust it down  She know about the digits in my bank account And she love the way I do it when I'm in it   O-Ozuna, ja Hi Music Hi Flow Pue-Puerto Rico Dominican Republic, baby, ja Nibiru, Nibiru, Nibiru, Nibiru Dimelo Vi, ja"
Eyez Closed,https://genius.com/Snoop-dogg-eyez-closed-lyrics,"And I can see it with my eyes closed, now Feeling like my life froze I’m about to hit the ground  Sippin’ yac while I elevate my mind state Hand by the burner in case a nigga try to violate Never going down, stay rising like Andre Cause my corner back every thing the don say Long Beach, yeah I yell it out in every song Err’y day, err’y night till I’m carried home Forever known, big ballin’, try it in the city Then yelling out swish way before it in the net And I ain't knocking a niggas hustle, it’s all a game And when they mention the best, will they call your name? There's only winners and losers, ain't no in between You either hit the hall of fame or you fall to shame And you ain't got to wonder where my place at Pepsi blue rags sorta poppin, bitch taste that One hit of the bong will blow ya face back LMFAO to the bank, boy, ASAP  And I can see it with my eyes closed, now Feeling like my life froze I’m about to hit the ground I do it cause I feel it Live it like I’m talkin’ Flow so straight but won't a nigga try and walk in it I’m so high, yeah the weed, I’m still sparking it My bitch bad and my diamonds still sparkling Got the competition shaking like parkinsons Bread's in the bag, call it good marketing Life’s a bitch but I don’t cartigan Thats what a word to the third letter Shots, shots, shots to me and my cheddar Run these emcee’s I’m tougher than leather Vietnemese eyes tighter than ever Fuck with the Dogg I’m biting whomever Cause I don came from a long path Only God knows how long the Dogg has Cause like time we all pass So if you ever taste success, just pray it’s from a tall glass  And I can see it with my eyes closed, now Feeling like my life froze I’m about to hit the ground  I sold my soul to the devil that's a crappy deal Least it came with a few toys like a happy meal This game you could never win Cause they love you then they hate you then they love you again Get away from me misery, Get away from me loneliness Get away from me fake bitches, I can’t take the phoniness Get away from me wack tracks, I can only make only hits I’m an only child lost in the World Where did the lonely kids, go when the bell rings It's feeling like hell rings It's bringing me back down, he's checking my background Its ironic what's happening, imagine if I didn’t have the ends I wouldn't have so many imaginary friends I’m spaced out, dawg, I be on that Moon talk Wonder if God ask Mike how to moonwalk I swear to momma wish me and my father talk more I stopped visiting around the time I was a sophmore I guess everything I hate about me I see in him And we ain’t finna change, so we won’t agree again Till then I’ll be pouring out my soul Just a few things I see with my eyes closed And I can see it with my eyes closed, now Feeling like my life froze I’m about to hit the ground See it with my eyes closed See it with my eyes closed See it with my eyes closed See it with my eyes closed"
Awake,https://genius.com/Snoop-dogg-awake-lyrics,"You're awake When lightening strikes you know You're awake It definitely starts glowing All the girls that's in this room Get up close, you'll feel so much better It feels so good to know You're awake With the G  come to the light  Put your hands together and close your eyes Smell the aroma, visualize Do not try to get higher than me Why stop it there? Get high as can be  It's time to spark up some ideas from theory and Feel the blaze Who's the number one  Feel the awake  You're awake When lightening strikes you know You're awake It definitely starts glowing All the girls that's in this room Get up close, you'll feel so much better It feels so good to know You're awake With the G  come to the light My name is Snoop Dogg, not to complain I gets my groove on, I do my thing My planet's Krypton, home of the freaks Come get your moon rocks, I am a G  It's time to spark up some ideas from theory and Feel the blaze Who's the number one  Feel the awake  You're awake When lightening strikes you know You're awake It definitely starts glowing All the girls that's in this room Get up close, you'll feel so much better It feels so good to know You're awake With the G  come to the light  It's time to spark up some ideas from theory and Feel the blaze Who's the number one  Feel the awake You're awake When lightening strikes you know You're awake It definitely starts glowing All the girls that's in this room Get up close, you'll feel so much better It feels so good to know You're awake With the G  come to the light"
Still A G Thang,https://genius.com/Snoop-dogg-still-a-g-thang-lyrics,"Yeah, yeah, yeah, I'm finna up in the corner in my lowrider, dogg. Ya heard me? Top dollar with the gold flea collar Yeah, it's still a G thang Top dollar with the gold flea collar It's time for all the lowriders out there Top dollar with the gold flea collar Yeah, all the dippers you like to get ya dip on Hit a switch or two, bang a corna' sittin' on threes Top dollar with the gold flea collar Yeah, right trip  It's like 4 & to the 5 & to the 6 & to the 7 I once was told that all doggs go to Heaven Well how ya been where ya been & what it look like? My game trump tight especially when it bump like Four DPG's gettin' crazy And No Limit is the label that pays me! Ridin' 'round town layin' game down like Goldie And I remember what my momma showed me Told me game recognize game & stay true to what ya do & don't be ashamed I got all my game from her sometimes I have to wonder How I keep from goin' under I'm a cold muthafucka I fall to my knees & thank God before I do my thang I don't know why, I love to gangbang See life ain't nuthin' but a twist anyway bitch anyway You can say what you wanna say Just don't get in my way cause I'm a mean old Fiend know C know & P know see loc We make music for the thugs and the bangers And the bitches. Fuck you R&B singers She want a nigga with his khakis hangin' real low In a black rag Sixty-four hmm Rollin' down the street lookin' way clean Bangin' that real shit nigga like Al Green I'm headed straight to the LB Forget it that's what they tell me Sell me everythang except some bullshit And when it's time for the gunfight nigga pull quick Cause ain't nothin' butter but us And nigga you'll get wet up for fuckin' with my cheddar It's cold outside nigga grab ya sweater And that bad bitch you fuckin' with Nigga she get ya set up Boy you done put all ya trust in that ho Didn't ya see what happened to the President niggaro Livin' in a tight house big as the White House You fucked around & stuck ya dick In that white bitch mouth What you talkin' 'bout? Fool I'm dirty like the South And to be real I feel that's how I'm comin' out Back on the ho stroll highway pimp patrol Put ya cuffs on ya girl nigga let her off parole Man nigga way cold with his game What's his muthafuckin' name? Who me? I'm the capital S I don't fuck with stress N double O-P D-O muthafuckin double G Coldest entertainer gangbanger since Alphonse Capone Count money like Basie police try to chase me Niggas try to replace me but you can't I'm ridin' in a tank I'm blowin' hella dank So whether ridin' in ya lo-lo or smokin' on some doe doe Spread the word and take the fo' door The Last Don done hooked up with the muthafuckin' King of the coast with the most here's a toast And Snoop Dogg is the representer Through the niggas & G's through the LBC's And the Calio projects Brooklyn to Queens Chi-town woe now the Dogg Pound in the house Everytime we touch down right next to my hometown D-town  Eastside St. Louie  Spokane get ya money man tic-tock Little Rock right next to Houston, Texas Home of Rap-A-Lot we like to jack a lot Gimme what ya got let me get that up out ya nigga I got ya somethin' for the summertime while it's hot And got the bitches posted up in the parkin' lot And guess what she want the Nigga with the biggest nuts  A nigga who don't give a fuck Ya see niggas like me all we see is Money, power moves, and a bitch a week And last but not least my nigga *D-O-C* Much love from the N.O. my nigga Feel me? And my little cousin D-A-Z forever nigga This DPGC and oh yeah Dr. D-R-E You know where I'm at nigga holla at me Get at me holla at me nigga holla at a dogg that's real Y'all niggas know what's happenin' It's still a  thang It's still a G thang Top dollar with the gold flea collar Dippin' in my blue Impala  Top dollar with the gold flea collar Dippin' in my blue Impala  Top dollar with the gold flea collar Dippin' in my blue Impala  Top dollar with the gold flea collar Dippin' in my blue Impala  Top dollar with the gold flea collar Dippin' in my blue Impala  Top dollar with the gold flea collar Dippin' in my blue Impala  Top dollar with the gold flea collar Dippin' in my blue Impala  Top dollar with the gold flea collar Dippin' in my blue Impala "
Crazy,https://genius.com/Snoop-dogg-crazy-lyrics,"*Gunshots* Black folks can't never have no fun!  These streets be- Walking down the avenue Crazy! From Hollywood to South Central These streets be- Crazy! Long Beach to Compton Always up to no good Craaaa-Crazy!  Always up to no good Van Nuys to Santa Ana, crazy Crazy!  Have a look outside and take a stroll with me California lifestyle, you wanna roll with me? I could take you in and out and where it's gonna be Now as crazy as it is, you know this home for me I wouldn't never leave it, you know that's wrong to me I'ma stay down, you see me on the corners, G At your local liquor store, gettin' some Optimos And if I'm out of bounds then I gotta cock the fo' Keep it on the low on the W-W-W-West coast Sign some autographs and then I do get ghost A-humph.. yeah, I love my folks But half of y'all fools is cutthroats On the real know the streets'll have you Guide you, lead you, mislead you, it's fragile Yeah, see you gradually grow And when you walkin on my side I think you all need to know... These streets be- Walking down the avenue Crazy! From Hollywood to South Central These streets be- Crazy! Long Beach to Compton Always up to no good Craaa-Crazy!  Always up to no good Van Nuys to Santa Ana, crazy Crazy!  On the 110 freeway flow, back to the block In the seven deuce Coupe, hoppin' hippin' the hop Sippin on some Hen' with my nephew Infrared Young pimp on the grind tryna line up some head Had fun, did, done, on the West we run Don't matter where you from, if you old or young Seesaw we raw like ooh-la-la Fuck the law, we don't get caught, we just do-da-da Yeah nigga we shakin' the cops You niggas out there just be makin' it hot But don't trip if you fakin' a lot I'll break you, shake you, and take yo' spot 'Cause if you think that you gon' slip through California Without gettin banged on.. brother you're wrong  I really love my dawg, grew up together and all but he  Hell yeah I love, knew y'all That's why I married the broad, but she's...  We can't hang no more 'cause I'm a balla y'all and he  Let me tell you about these streeeets   These streets be... Walking down the avenue  Crazy!  From Hollywood to South Central These streets be...  Crazy! Long Beach to Compton  Craaa-  Crazy!  Always up to no good Van Nuys to Santa Ana, crazy  Crazy! Fredwreck you a fool for that beat, man Check it out y'all it's Julio G, Westside radio You got your ears tuned to Tha Blue Carpet Treatment A todos los latinos los voy a llevar a la Playa Larga Y voy a deja' que Snoop les diga lo que le pasó Ayy Snoop, tell 'em what's up, vato"
Reasons Snoop Is Voting Obama,https://genius.com/Snoop-dogg-reasons-snoop-is-voting-obama-lyrics,"Why I'm not voting for Romney 1. He a white nigga 2. This muthafucka's name is Mitt 3. Bitch got a dancing horse 4. He a ho 5. He looks like he says ""nigga"" all the time 6. This muthafucka's name is Mitt 7. He always interrupts and talks over people like he's better than them. Bitch I will beat the shit out of you 8. He's a Mormon but he ain't got no hoes 9. He reminds me of every boss I ever hated 10. This muthafucka's name is Mitt Why I'm voting for Obama 1. He a black nigga 2. He mad cool yo 3. That nigga look like he can fight 4. He wears a doo-rag like me 5. Michelle got a fat ass 6. He's BFFs with Jay-Z 7. He's hugged Beyonce before and sniffed her neck 8. We use the same hair clippers 9. He smokes Newports 10. I seen that nigga hoop before and he got a jumper"
21 Jumpstreet,https://genius.com/Snoop-dogg-21-jumpstreet-lyrics,"Smoking a fat sack, right here on the station that plays Only platinum hits, W Ballz My dicks in your ear, caller you wanna say what? Hello? Hello? Caller? Oh the hell with it This is something new for the underground In the L.B... See you when I get back Dedicated to the East Side, Two One Street My favorite and your favorite Snoop Froggy Dogg and somebody new Tha Dogg Pound Check it out right here on the station that plays only platinum hits 187.4 on your FM dial We be taking caller number 21 for those Janet Jackson tickets So call in, 310-D.A.P.O.U.N.D That's 310-P.O.U.N.D. bitch That's Da Pound  Hear ye, hear ye, come one come all It's the first annual G-nic and all my Doggs Are invited, so go on and light it Cause it's the first time in a long time  Reminiscing about the Fresh Fest back in '85 When the dubs and the San Dieg's used to hoo ride On motherfuckers like it was the thing to do Eighty-five, eighty-fo', eight-three, and year eighty-two  You know what the fuck I'm talking about After party on the lake at the big homie's house And bet nobody bring a motherfucking gun Cause everybody in the house's from two-one... Twenty-first street, burst street, where it all started And you know East Side, Long Beach, the hardest Niggas coming realer than The Real McCoy So step with your rap and we bring the noise It's the gang of fly bitches, homiez on the switches Dice in the back if ya wanna get your riches No snitches allowed inside the crowd Cause this is the G thang, East Side L.B.C. brang Finna have some fun represent two-one And bet nobody bring a mothafucking gun and a...  Yeah, King Park was the location And to be a G, that was my destination  lookin' up to niggas coming up before me And L.B.C. into my East Side homies.....   Nobody can see you, but you  Nobody can see you, but you  Nobody can see you, but you  Nobody can see you, but you  Tatataratatatara... If ya bring a strap, then ya have to trip  We got meat to eat,  And chronic we can smoke on,  Strolling through the Park one day Puffing on a fat ass J, with my homie named Tray Deee tryin' to see if we could put this LBC thing Back together like it was supposed to see  Cause ya know I'm down with ya, to make 'em get the picture And if I have to sit ya, down then I spit ya Game from the heart, I came from the start See I was regulating, when Cragars was the Daytons  Nigga let me interact with my black croaker sacks* And a gray golf hat tilted to the back  Ditchin' Sunday school to get a pack of Now and Laters While I'm rolling with the Steelers and killin' with the raiders  And when we bang with the Saints then we ain't no joke Come around from outta bounds and we goes for broke Now we're breaking 'em up , shaking em up  And just for a second we're waking 'em up  Giving up game on this tight ass beat With a small dedication, to two-one street"
From Tha Chuuuch to Da Palace,https://genius.com/Snoop-dogg-from-tha-chuuuch-to-da-palace-lyrics,"Fa shizzle dizzle, it's the big Neptizzle With the Snoopy D-O-Double Gizzle! ...  C-walk to this  Hehe, yeah, C-walk to this  A-ha-ha! C-walk to this   Bam! Boom! Whatchu gon' do cuz? Guess who rollin in, with them baby blue Chucks? And I've still got my khakis creased I'm still loc'n on these beats and keep a bad bitch on the streets It's the S-N-double-O-P'n Biggest dogg of 'em all, and youse a flea'n And since I got time to drop it for you I guess I must And give it to you motherfuckers like Busta-Bust I keep the heat on deck, but in God we trust And can't none of y'all fuck with us But you can run up on the G but that's not thinkin' wisely These thrillers are ""Contagious"", just like Ron Isley What the hell is goin on? Someone's sleepin in my home Snoop to the D-O-Double G  Get in where you fit in, follow me  Who's the man with that dance?  Who keep the khakis for all his pants?  Keep the low-low in a three-wheel stance  Still got the ""Gin and Juice"" in hand   I do it for the G's and I do it for the hustlers Here to annihilate you mark-ass busters Eff the police cause all they wanna do is cuff us The world is fuckin' chilly as if his name was Usher But I'm still ridin' them 'llacs, makin them G stacks And got them cornrows to the back I ain't really tryin to be picky But if you give me somethin, it's got to be the sticky Green by the ounces, low-lows bouncin Sandy Fay and Annie Mae kissin on my couch and Ooh to the ouch and, Moet fountain That's how we get down at the Doggy Dogg House'n This year we ain't fuck with thousands We clean with millions that get fly as a falcon Pull up to the Doggy Dogg palace With a car fulla bitches cookin grits like Alice   Three 14 inch rims is running on the side  Yeah they running on the side! Three 14 inch rims is running on the side  Yeah they runnin on the side! Three 14 inch rims is running on the side  Yeah they runnin on the side! Three 14 inch rims is running on the side  Yeah they running on the side!  Take two and pass it, it will not burn you From the Long Beach Chronicles to the Wall Street Journal They all know the G with the Cutlass Coupe Ask Bill Gates, ""Yeah I know the homie Snoop"" Yeah, I'm straight loc'n, hangin wit my folk and Follow Rakim cause ""I Ain't No Joke"" and Cuz, I done seen so much  Enough to have your feelings touched When the gunshots ratta, all your boys scatter Check up on your homies but they gave ya bad data Make a nigga stop BREATHIN, have his soul relievin' And now you niggas believe in What I say cause what I say is so real Homie you don't wanna see the steel! You dont wanna catch a body, you came here to party Now that's what you should do, now where's my baby boo?   Yeah, no introduction, is needed But for those who STILL, refuse to accept The reading on the wall, for the new Mack-allenium This is the Archbishop Don Magic Juan Chairman of the Board, of famous players EVERYWHERE And I'm puttin it down with Big Snoop Dogg, the legend The King Player, my friend, yo' friend The L.B.C. SAVIOR! Also known, in this new Mack-allenium, as DA BOSS"
R U A Freak,https://genius.com/Snoop-dogg-r-u-a-freak-lyrics,"Yeah, yeah  Hurry, hurry, write your number on the napkin right now And if you feel it let me hear you say oh, cause I gotta go Something's burning, you see the party people rocking side to side And if you feel it let me hear you say oh, cause I gotta know  She's DTF cause she's down to feel That aromatic, now unlock it baby this is for real Are you a freak, or what? I'm just a squirrel tryna get a nut You crack me up Are you a freak? So am I So could we see eye to eye?  You must let go of that mind control that's coming out your television and radio You must escape  escape from here Get intelligent when you hit that shit and let it go  Far from here, let it go  Let it go  She's DTF cause she's down to feel That aromatic, now unlock it baby this is for real Are you a freak, or what? I'm just a squirrel tryna get a nut You crack me up Are you a freak? So am I So could we see eye to eye? You try to survive, you're under pressure cause you're running outta time But this is not a chance you wanna blow, cause we gotta go The deal is murder, you think long, you've been wrong, get it out your mind Make you move when you hear them screaming oh, cause I gotta go  She's DTF cause she's down to feel That aromatic, now unlock it baby this is for real Are you a freak, or what? I'm just a squirrel tryna get a nut You crack me up Are you a freak? So am I So could we see eye to eye?  Why don't you sway, sway side to side? Dip, dip, glide and glide Sway, sway side to side Dip, dip, do it one more time Why don't you sway, sway side to side? Dip, dip, glide and glide Sway, sway side to side Dip, dip, baby let that ride"
This City,https://genius.com/Snoop-dogg-this-city-lyrics,"A yes sir, radio station, BUSH69 when you're down Take me to the streets, shout out to the people out there in the city living that life We 'bout to get off into that brand new Snoop Dogg produced by Pharrell So everybody in the city tonight, I want to you roll your window down and turn the music up loud, enjoy Radio station BUSH69, holdin it down  Grab your money, we're getting out this neighbourhood Milk and honey, we're gonna burn up Hollywood, ooh  Beach of Fortune and the neon sky You know while back with us will be gold tonight That's what they told us and they must be right, so let's ride They built this city for you and me yeah  Snooooooop They built this city for you and me yeah Snooooooop They built this city for you and me yeah Snooooooop They built this city for you and me yeah Snooooooop Champagne wishes, taste like American pie  Rags to riches, you never know unless you try   Beach of Fortune and the neon sky You know while back with us will be gold tonight That's what they told us and they must be right, so let's ride They built this city for you and me yeah  Snooooooop They built this city for you and me yeah Snooooooop They built this city for you and me yeah Snooooooop  All day wanna play, wanna rock with her All day, every day on the block with her My city, oh really be popping huh? 64s, hip hop and locking up We changed the lane, remained the bain Little bit of joy with a lot of pain Is he Snoop Lion or Doggy mayne? Ask me again, I tell you the same DO Dubb with the key to the city Me and P, we go DYD Rip down, put my foot down And if I'm in your town then I got to get down Fight nights in Vegas Bright lights we made it Slayed it, slightly faded Californicated and highly motivated Snooooooop They built this city for you and me yeah Snooooooop They built this city for you and me yeah Snooooooop They built this city for you and me yeah Snooooooop They built this city for you and me yeah"
Everything,https://genius.com/Snoop-dogg-everything-lyrics,"You got everything you want You got everything you need Yes I remember the times When you caught me in lies You knew other women weren't mine So you stuck by my side So everything  Everything you want and need I'll comfort you, give you all of me Cause everything you want and need I'll be, I'll be  It'll be you and me For eternity I give you my love everyday I'ma be yours either way  You and your niece, me and Jacquees We can make love in between them sheets All you can eat on me, it's a feast Have fun wit' me while I run these streets So sweet, so rough, so tough, so bad Get whatchu want, throw it in the bag Stayed down wit' me even when I did wrong That's probably why I'm singin' this song A boss hit, a boss lady, that's you Put your face on my right arm, tattoo Met you, gotchu, get you You're my angel, god bless you Who am I in love with? Just you Float on the boat, just us two Smokin' and strokin', just us two This is splendid, flex it and bend it Lay it out for ya Now let me play it out for ya You get what she won't 'cause she don't compare You get what you want 'cause you have been there for me Carefully, prepared to lay down your life for me My life would be nothin' wit' outchu And I ain't doin' nothin' wit' outchu You got everything you want You got everything you need Yes I remember the times When you caught me in lies You knew other women weren't mine So you stuck by my side So everything  Everything you want and need I'll comfort you, give you all of me 'Cause everything you want and need I'll be, I'll be  It'll be you and me  For eternity  I give you my love everyday I'ma be yours either way   He was gettin' money outta town  I was in the city 'bout mine  And I knew he was a dog, had to put him on pause But it happened at the right time  And I know you got drip, fast whips and the mansions But you really need a girl who understands you  Like when you cash out, know I can too Yeah I run through the money, I ain't ran through And I keep it a hunnid Good head, down bitch, let him get in my stomach  First lady, still married to money It was like a blind date 'cause I ain't see it comin' Damn, I was on deep, he was still playin' We was both young till I turned him into a man Bitches do it for the 'Gram but this really who I am If you get up in a jam, I'ma come through with the bands Yeah, my type, no stereo  I love you like that woman that carried you Back and forth, no merry-go, die for you like burials I ain't speakin' it up, just givin' you a scenario  Yeah, I'm goin' to war if it's 'bout you  It ain't for me then it's not true  I wanna be the last one you gotta lie to I got everything I need if I gotchu You got everything you want You got everything you need Yes I remember the times When you caught me in lies You knew other women weren't mine So you stuck by my side So everything  Everything you want and need  I'll comfort you, give you all of me  Cause everything you want and need I'll be, I'll be  It'll be you and me For eternity I give you my love everyday I'ma be yours either way"
