Title,URL,Lyrics
Cold Coffee,https://genius.com/Ed-sheeran-cold-coffee-lyrics,"She's like cold coffee in the morning I'm drunk off of last night's whiskey and coke She'll make me shiver without warning And make me laugh as if I'm in on the joke  You can stay with me forever Or you could stay with me for now  Tell me if I'm wrong Tell me if I'm right Tell me if you need a loving hand To help you fall asleep tonight Tell me if I know Tell me if I do Tell me how to fall in love the Way you want me to  I'll wake with coffee in the morning But she prefers two lumps of sugar and tea Outside the day is up and calling But I don't have to be so, please go back to sleep Stay with me forever Or you could stay with me for now  Tell me if I'm wrong Tell me if I'm right Tell me if you need a loving hand To help you fall asleep tonight Tell me if I know Tell me if I do Tell me how to fall in love the Way you want me to  'Cause I love the way you wake me up And for goodness sake, will my love not be enough?  Tell me if I'm wrong Tell me if I'm right Tell me if you need a loving hand To help you fall asleep tonight Tell me if I know Tell me if I do Tell me how to fall in love the Way you want me to Tell me if I'm wrong Tell me if I'm right Tell me if you need a loving hand To help you fall asleep tonight"
The City,https://genius.com/Ed-sheeran-the-city-lyrics,"This city never sleeps I hear the people walk by when it's late Sirens bleed through my windowsill I can't close my eyes Don't control what I'm into This tower is alive The lights that blind keep me awake Hood up and lace untied Sleep fills my mind Can't control what I'm into  London calls me a stranger, a traveller This is now my home, my home (Woo!)  I'm burning on the back street Stuck here sitting in the backseat I'm blazing on the street What I do isn't up to you And if the city never sleeps, then that makes two  The pavement is my friend It will take me where I need to go I find it trips me up And puts me down This is not what I'm used to The shop across the road Fulfills my needs and gives me company When I need it Voices speak through my walls I don't think I'm gonna make it Past tomorrow London calls me a stranger, a traveller This is now my home, my home (Woo!)  I'm burning on the back street Stuck here sitting in the backseat I'm blazing on the street What I do isn't up to you And if the city never sleeps, then that makes two  And my lungs hurt, and my ears bled With the sound of the city life echoed in my head Do I need this to keep me alive? The traffic stops and starts, but I need to move along  London calls me a stranger This is not my home, home  I'm burning on the back street Stuck here sitting in the backseat I'm blazing on the street What I do isn't up to you And if the city never sleeps, then that makes two"
Touch and Go,https://genius.com/Ed-sheeran-touch-and-go-lyrics,"Oh oh oh Oh oh oh Oh oh oh Oh oh oh  Waking up, midnight November And you're still in my bed It's kinda rough, cause since I met ya There's things we've never said  So if I go for a little while longer When I'm home we can talk about the pitfalls of the road If you say go, I would stop everything oh My heart would play the role now And act like it's never been broke  Though my soul, oh oh oh Lately I really need to know How long, how long, can we be touch and go Oh my soul, oh oh oh How long, how long, can we be touch and go It's not enough, to say I want ya Cause I'll say anything I'm holding out, to feel without a doubt I had have just been questioning it  If I go for a little while longer When I'm home we can talk about the pitfalls of the road If you say go, I would stop everything oh My heart would play the role now And act like it's never been broke  Though my soul, oh oh oh Lately I really need to know How long, how long, can we be touch and go Oh my soul, oh oh oh How long, how long, can we be  All of my bones, they scream I'm right If you're taking me home to stay the night Darling my soul would heal  If you say go, I would stop everything oh My heart would play the wrong And act like it's never been broke, though my soul Lately I really need to know How long, how long, can we be touch and go Oh my soul, how long How long, how long, can we be touch and go How long, how long, can we be touch and go How long, how long, can we be touch and go"
New York,https://genius.com/Ed-sheeran-new-york-lyrics,"Ooh, ooh, whoa, oh, oh, oh now now  Five drinks in on Friday night We only came to dry your eyes And get you out of your room Now this bar has closed it's doors I found my hand is holding yours Do you wanna go home so soon? Or maybe we should take a ride through the night And sing along to every song that's on the radio In the back of a taxi cab in Brooklyn Oh no no, the sun could rise Burning all the street lamps out at 3AM So DJ, play it again  Until the night turns into morning You'll be in my arms We'll just keep driving Along the boulevard And if I kissed you, darling Please don't be alarmed It's just the start Of everything if you want A new love In New York Yesterday, gave me a call Stressing out about it all Said the world is moving too fast And you don't know where to begin Cause you've spent a lifetime fitting in Only to wind up on the other side By yourself And every day Screaming out To all the people that you used to know From a window that looks upon Manhattan skyline It's just the way that life goes And you hear it in every song you know So DJ, play it again  Until the night turns into morning You'll be in my arms We'll just keep driving Along the boulevard And if I kissed you, darling Please don't be alarmed It's just the start Of everything if you want A new life In New York And every song that plays Is just like the day you had And it's okay to cry But I'm saying maybe that's A waste of water You know I'm here for you In the back of the taxi cab tonight In New York  It's just reached the morning And you're still in my arms And we've stopped driving Down the boulevard And I just kissed you, darling I hope you weren't alarmed It's just the start Of everything that you want A new love In New York"
She,https://genius.com/Ed-sheeran-she-lyrics,"I paid all my dues And she wanted to know That I’d never leave her But now I’m ready to go And strange as it seems She’s endless to me She’s just like paperwork But harder to read  Patience's my enemy And loving’s my friend It’s harder to leave with my heart on my sleeve Than to stay and just pretend Oh, she knows me so well Oh, she knows me like I know myself  I made all my plans And as she has made hers She kept me in mind But I wasn’t sure I searched every room For a way to escape But every time I tried to leave She keeps holding on to me for dear life And blocking my way Patience's my enemy And loving’s my friend It’s harder to leave with my heart on my sleeve Than to stay and just pretend Oh, she knows me so well Oh, she knows me like I know myself  And like the back of her hand She already understands everything ""Won’t you stay?"" She says And she already knows how it goes And where she stands I’ll stay, anyway Cause she knows me so well Oh, she knows me like I know myself Oh, she knows me so well Oh, she knows me like I know myself I know myself Oh, she knows me like I know myself I know myself I know myself I know myself"
Penguins,https://genius.com/Ed-sheeran-penguins-lyrics,"Met her smoking a cigarette In  a toilet cubicle Red  dress, tattooed chest She's beautiful This ain't the time or place to start a future But  darling I don't care Broken  hearts can find a love To make them whole anywhere  Oh  darling, here we go again We are only man or woman And we all make mistakes Don't you know we're only human It's  what our hardships say And when I heard those words and knew them I could feel your pain Cause I have felt the same, oh  She said we are penguins on the ice We're not meant to fly But god knows we can try Oh, I see a hope that's in her eyes Can you feel the love in mine? She told about her mum and dad And they sound just like mine Day by day, exchanging names We're two souls intertwined We have both got it wrong From time to time and let that go With each other, hand in hand As we mend broken souls  Darling, here we go again We are only blood and bones That cover beating hearts Scarred by sticks and stones But we know who we are I could put you back together When you come apart We should make a start now  She said we are penguins on the ice We're not meant to fly But god knows we can try Oh, I see a hope that's in your eyes Can you feel the love in mine? And it feels like we felt serenity And some things are not what they seem My love, right now it's only you and me  She said we are penguins on the ice We're not meant to fly But god knows we can try Oh, I see a hope that's in your eyes Can you feel the love in mine? Can you feel the love in mine?"
...Baby One More Time,https://genius.com/Ed-sheeran-baby-one-more-time-lyrics,"Oh baby, baby How was I supposed to know That something wasn't right here? Oh baby, baby I shouldn't have let you go 'Cause now you're out of sight, yeah  Show me how you want it to be Tell me, baby, 'cause I need to know now, oh, because  My loneliness is killing me, and I I must confess I still believe, still believe When you're not with me, I lose my mind Give me a sign Hit me baby one more time  Oh baby, baby The reason I breathe is you Yeah, you got me stranded Oh, pretty baby There's nothing that I wouldn't do It's not the way I planned it Show me how you want it to be Oh, tell me, babe, 'cause I need to know now, oh, because  My loneliness is killing me, and I I must confess I still believe, still believe When you're not with me, I lose my mind Give me a sign Hit me baby one more time  Oh baby, baby, how was I supposed to know? Oh, pretty baby, I shouldn't've let you go  Oh, I must confess, that my loneliness is killing me now Hit me baby one more time  My loneliness is killing me, and I I must confess I still believe, still believe When you're not with me, I lose my mind Give me a sign Hit me baby one more time When I'm not with you, I lose my mind Give me a sign Hit me baby one more time"
Homeless,https://genius.com/Ed-sheeran-homeless-lyrics,"Could I wake up next to you when we're hitting double figures? Look into your eyes like I'm looking into double mirrors Could you make it any clearer? Everything's such a blur It's not my turn, it's hers to get hurt On a late night, coming home from way too many train rides Lace not as red as my face, I'm home at the same time Highbury estate's fine, smoking like a dragon, but don't chase lines, hey  I haven't slept for the past week Two hours ain't enough for me I feel inspired, at quarter to three am I haven't changed since our last meet I'm still getting all my meals for free I think I'm being shunned by my feet again  It's not a homeless life for me It's just I'm home less than I'd like to be And it's not a homeless life for me It's just I'm home less than I'd like to be And it's not a homeless life for me It's just I'm home less than I'd like to be It's not a homeless life for me, yeah And now I'm sitting on a night bus, flicking through my iPod Feeling kinda tired so I try to close my eyes up Driver, turn the lights off, lights on, on stage, mics on Song plays, nice one, gotta keep my hype strong Truth be, never went to UNI People see right through me, but I'm not a fool, see I'm never gonna do one, I'm gonna live past 22, done Everything I need to except get a 2:1  I haven't slept for the past week Two hours ain't enough for me I feel inspired, at quarter to three am I haven't changed since our last meet I'm still getting all my meals for free I think I'm being shunned by my feet again  It's not a homeless life for me It's just I'm home less than I'd like to be And it's not a homeless life for me It's just I'm home less than I'd like to be And it's not a homeless life for me It's just I'm home less than I'd like to be And it's not a homeless life for me, yeah When I feel cold You keep me warm And I'm not looking for some loose change Just wanna find a true mate who wants to be my duvet, yeah  It's not a homeless life for me It's just I'm home less than I'd like to be And it's not a homeless life for me It's just I'm home less than I'd like to be And it's not a homeless life for me It's just I'm home less than I'd like to be It's not a homeless life for me It's just I'm home less than I'd like to be And it's not a homeless life for me It's just I'm home less than I'd like to be And it's not a homeless life for me It's just I'm home less than I'd like to be And it's not a homeless life for me It's just I'm home less than I'd like to be It's not a homeless life for me, yeah"
Gold Rush,https://genius.com/Ed-sheeran-gold-rush-lyrics,"Smoke alarm went off at nine I woke up, wiped the sleep out of my eye She left a note ""I'll be back in 5"" Well, I'm still waitin' for that moment to arrive, hey  I was told to put my job in front of you But it won't hold me like you do  But I do it for the love, waitin' on the gold rush Keep it on the edge, smokin' on a roll up When I see my friends, all they say is hold up Ed, remember the time When we were in school listenin' to grown-ups? Didn't learn a thing, but then again, you know what? You know how to sing, but, you don't know anything other than that So maybe you should learn to love her Like, like the way Maybe you should learn to love her Like, like the way Maybe you should learn to love her Like, like the way And maybe you should learn to love her Like, like the way you wanna be loved I never told her that I liked The way she dances slightly out of time And pretends she knows the words to a song she's never heard But I tell her all the time, hey  I was told to put my job in front of you But it won't hold me like you do  But I do it for the love, waitin' on the gold rush Keep it on the edge, smokin' on a roll up When I see my friends, all they say is hold up Ed, remember the time When we were in school listenin' to grown-ups? Didn't learn a thing, but then again, you know what? You know how to sing, but, you don't know anything other than that So maybe you should learn to love her Like, like the way Maybe you should learn to love her Like, like the way Maybe you should learn to love her Like, like the way And maybe you should learn to love her Like, like the way you wanna be loved But I do it for the love, waitin' on the gold rush Keep it on the edge, smokin' on a roll up When I see my friends, all they say is hold up Ed, remember the time When we were in school listenin' to grown-ups? Didn't learn a thing, but then again, you know what? You know how to sing, but, you don't know anything other than that So maybe you should learn to love her Like, like the way Maybe you should learn to love her Like, like the way Maybe you should learn to love her Like, like the way And maybe you should learn to love her Like, like the way you wanna be loved"
One Night,https://genius.com/Ed-sheeran-one-night-lyrics,"Lying in a bedroom, lighting up a Benson Face hair is growing, so I cut it with a vengeance Hey, did I mention as she makes an entrance? Said I had a tendency to finish off a sentence Oh well, she’s a local girl No make-up cause she knows me well Hair tied up in elastic band With a kiss on the cheek for her one-night man It's like the fast food, I’ll regret it after And I needed money but I’m too shy to ask her So she buys me chips and cheese And I tell her that I love her and she’s all I need I take it with a cold glass of the fruit and the barley She’s still a sucker for the apple and Bacardi Heading to the party, sitting in the car seat B.E.P. on radio, it makes me feel naughty and lastly She knows me well Bit of a catch to have a local girl Hair tied up in elastic band With a kiss on the cheek for her one-night man  I don’t wanna go alone I don’t wanna go alone No, I don't wanna go alone Tell her that I love her, tell her that I need her Tell her that she’s more than a one-night stand Tell her that she turns my cheeks the colour of my hair All I wanna do is be near Tell her that I want her, tell her that I need her Tell her that she’s more than a one-night stand Tell her that I love her more than anyone else If you don’t, I’ll tell her myself  And we’ve got that love in us and we're the drink killers We’re gonna dance all night to the floor fillers If we talk outside, say ""Hey what's new?"" I don’t really dance so I’ll just watch you Are you taking me back tonight? Tell me if that’s alright I don’t wanna be here, I’m not the sofa type Tell me if you have a toothbrush you don’t mind sharing She said I wanna take off what you’re wearing    She’s like the fast food, I’ll regret it after And I needed money but I’m too shy to ask her But she buys me chips and cheese So I tell her that she’s all I need Tell her that I, tell her that I Tell her that she’s more than a one-night stand Tell her that she turns my cheeks the colour of my hair All I wanna do is be near Tell her that I, tell her that I Tell her that she’s more than a one-night stand Tell her that I love her more than anyone else If you don’t, I’ll tell her myself "
English Rose,https://genius.com/Ed-sheeran-english-rose-lyrics,"Across the sea by the Tennessee skyline They told me I'd find my hopes and my dreams But I long to be, in the bed of my true love Back where I came from, she's waiting for me  So I'll make my way through long winding country roads But my heart still beats for my home and my English rose  I told my dad on the phone it's amazing From the straight to the craziest places I've seen But I long to be, in the arms of my true love Like he loves my mother, he understands me  I spend my days, just traveling and playing shows But my heart still beats for my home and my English rose  I met a man in the bar down in Memphis He told me he went there to follow his dreams He told me ""son, you know I lost my true love For the same exact reason that you crossed the sea"" And I found truth in people I barely know But my heart still beats for my home and my English rose  Oh, my heart still beats for my home and my English rose Oh, my heart still beats for my home and my English rose"
I Don’t Care (Acoustic),https://genius.com/Ed-sheeran-i-dont-care-acoustic-lyrics,"I'm at a party I don't wanna be at And I don't ever wear a suit and tie, yeah Wonderin' if I could sneak out the back Nobody's even lookin' me in my eyes And then you take my hand Finish my drink, say, ""Shall we dance?"" (Hell, yeah) You know I love ya, did I ever tell ya? You make it better like that  Don't think I fit in at this party Everyone's got so much to say (Yeah) I always feel like I'm nobody, mmm Who wants to fit in anyway?  'Cause I don't care when I'm with my baby, yeah All the bad things disappear And you're making me feel like maybe I am somebody I can deal with the bad nights When I'm with my baby, yeah Mmm, mmm, mmm, mmm, mmm, mmm 'Cause I don't care as long as you just hold me near You can take me anywhere And you're making me feel like I'm loved by somebody I can deal with the bad nights When I'm with my baby, yeah Mmm, mmm, mmm, mmm, mmm, mmm We're at a party we don't wanna be at Tryna talk, but we can't hear ourselves Read your lips, I'd rather kiss 'em right back With all these people all around I'm crippled with anxiety But I'm told it's where I'm s'posed to be You know what? It's kinda crazy 'cause I really don't mind When you make it better like that  Don't think we fit in at this party Everyone's got so much to say, oh yeah, yeah When we walked in, I said I'm sorry, mmm But now I think that we should stay  'Cause I don't care when I'm with my baby, yeah All the bad things disappear And you're making me feel like maybe I am somebody I can deal with the bad nights When I'm with my baby, yeah Mmm, mmm, mmm, mmm, mmm, mmm 'Cause I don't care as long as you just hold me near You can take me anywhere And you're making me feel like I'm loved by somebody I can deal with the bad nights When I'm with my baby, yeah Mmm, mmm, mmm, mmm, mmm, mmm I don't like nobody but you, I hate everyone here I don't like nobody but you, baby, I don't care I don't like nobody but you, I hate everyone here I don't like nobody but you, baby, yeah  'Cause I don't care when I'm with my baby, yeah All the bad things disappear And you're making me feel like maybe I am somebody I can deal with the bad nights When I'm with my baby, yeah Mmm, mmm, mmm, mmm, mmm, mmm 'Cause I don't care as long as you just hold me near You can take me anywhere And you're making me feel like I'm loved by somebody I can deal with the bad nights When I'm with my baby, yeah When I'm with my baby, yeah"
Be Like You,https://genius.com/Ed-sheeran-be-like-you-lyrics,"One, two, three  Unhappy days That left us on the floor And you squeeze me Till you're not feeling sure Everything will brighten up, if we go to Brighton I'll Take you along the pier Everything will lighten up, and if you feel too frightened I'll Make things disappear, dear  Darling don't be nervous I'll understand if you let me go I did this on purpose Now, 'cause when I'm missing you  I'll stop eating food and I'll squeeze into a dress So I can be like you and then I'll see your bitterness And why you're leaving too, maybe I'll put you to a test And say that I love you, I think that I love you  Sunny days That left my skin dark red And you breathe me Till these thoughts leave my head If it gets too complicated I'll give up and be frustrated; Can you see what's wrong? If you feel like you've been jaded, and this love's too overrated; See what's going on And darling don't be nervous I'll understand if you let me go I did this on purpose Now, 'cause when I'm missing you  I'll stop eating food and I'll squeeze into a dress So I can be like you and then I'll see your bitterness And why you're leaving too, maybe I'll put you to a test And say that I love you, I think that I love you  Take me back to live at home Take me back to Albert Road  'Cause when I'm missing you I'll stop eating food and I'll squeeze into your dress So I can feel like you and then I'll see your bitterness And why you left too, I thought I’d put you to a test And say that I love you, I think that I love you And I'll stop eating food and I'll squeeze into your dress So I can feel like you and then I'll see your bitterness And why you left me too, I thought I’d put you to a test And say that I love you, now it seems you loved me too"
Firefly,https://genius.com/Ed-sheeran-firefly-lyrics,"I fell in love next to you Burning fires in this room It just fits, light and smooth Like my feet in my shoes Little one, lie with me Sew your heart to my sleeve We'll stay quiet underneath Shooting stars, if it helps you sleep  And hold me tight, don't let me breathe Feeling like you won't believe  There's a firefly loose tonight Better catch it before it burns this place down And I lie if I don't feel so right But the world looks better through your eyes There's a firefly loose tonight Better catch it before it burns this place down And I lie if I don't feel so right But the world looks better through your eyes  Teach my skin those new tricks Warm me up with your lips Heart to heart, melt me down It's too cold in this town Close your eyes, lean on me Face to mouth, lips to cheek Feeling numb in my feet You're the one to help me get to sleep And hold me tight, don't let me breathe Feeling like you won't believe  There's a firefly loose tonight Better catch it before it burns this place down And I lie if I don't feel so right But the world looks better through your eyes There's a firefly loose tonight Better catch it before it burns this place down And I lie if I don't feel so right But the world looks better through your eyes  It's only been one night of love And maybe that is not enough Hold me tight, don't let me breathe Feeling like you won't believe Only been one night of love Maybe that is not enough Hold me tight, don't let me breathe Feeling like you won't believe  There's a firefly loose tonight Better catch it before it burns this place down And I lie if I don't feel so right But the world looks better through your eyes There's a firefly loose tonight Better catch it before it burns this place down And I lie if I don't feel so right But the world looks better through your eyes"
Everything You Are,https://genius.com/Ed-sheeran-everything-you-are-lyrics,"I didn't mean to break your heart, I was just lonely And everybody falls apart sometimes I know you found another one But won't you just hold me tonight? I wish I never called you up, and nobody told me And they don't know we don't speak anymore So take a good look at us And won't you just hold me tonight?  And I will stop trying to fall in love again, and keep it a secret It never works out anyway But I am not anything like I was Cause you are the only one for me, yeah yeah  Cause maybe I don't wanna lose a lover and a friend In one night, if that's alright I shouldn't have fucked with your mind And your life too many times And maybe I don't wanna be lonely Darling, you are my only love Behind my truth lies Everything you want I never meant to sleep around, I was just lonely And you did the same, again and again and again, whoa I know So here's to the both of us Here's to our story tonight  And I will stop trying to fall in love again, and keep it a secret It never works out anyway But I am not anything like I was Cause you are the only one for me, yeah yeah  Cause maybe I don't wanna lose a lover and a friend In one night, if that's alright I shouldn't have fucked with your mind And your life too many times And maybe I don't wanna be lonely Darling, you are my only love Behind my truth lies Everything you want  When I see my future, it is with you And we’ll get there And I want my children to be with you And we’ll get there Cause maybe I don't wanna lose a lover and a friend In one night, if that's alright I shouldn't have fucked with your mind And your life too many times And maybe I don't wanna be lonely Darling, you are my only love Behind my truth lies Everything you want  Behind my truth lies Everything you want Behind my truth lies Everything you want Behind my truth lies Everything you are"
Wayfaring Stranger,https://genius.com/Ed-sheeran-wayfaring-stranger-lyrics,"I am a poor, wayfaring stranger Traveling through this world alone And there's no sickness, toil, or danger In that bright land to which I go  And I'm going there to see my mother And I'm going there no more to roam And I'm only going over Jordan And I'm only going over home now  Hey ay ay yeah Hey ay ay yeah Hey ay ay yeah Hey ay ay yeah Hey ay ay yeah Hey ay ay yeah Hey ay ay yeah Hey ay ay yeah Hey ay ay yeah (Mmmm) Hey ay ay yeah (Oooh) Hey ay ay yeah Hey ay ay yeah And I know dark clouds, will gather me And I know my way is rough and steep And the beautiful fields that lie just beyond me And I know my needs are rough and steep  And I'm going there to see my mother And I'm going there no more to roam And I'm only going over Jordan And I'm only going over home now  'Cause I am a poor, wayfaring stranger Traveling through this world alone And there's no sickness, toil, or danger In that bright land to which I go  And I'm going there to see my mother And I'm going there no more to roam And I'm only going over Jordan And I'm only going over home now"
Let It Out,https://genius.com/Ed-sheeran-let-it-out-lyrics,"You give me life and a loss of oxygen You treat me like I was in love again And I hold you tight, tight enough to know That you are mine, I'd never let you go  And it's you I miss And it's you I miss  So let it out I let it out now I let it out I let it out now, now  And you speak to me behind your darkened stare And you let me be as if I wasn't there  It seemed perfect, a concept free from any regret Another couple based on teen sex You eejit, true I was just like you We couldn't be torn apart, you see we were just like glue It's you I miss And it's you I miss, oh-oh  So let it out I let it out now I let it out I let it out now, now  It seemed perfect, a concept free from any regret Another couple based on teen sex You eejit, true I was just like you We couldn't be torn apart, you see we were just like glue  Like glue, we're like glue, we're like glue Like glue, we're like glue, we're like glue Like glue, we're like glue, we're like glue Like glue, we're like glue, we're like glue Like glue, we're like glue, we're like glue Like glue, we're like glue, we're like glue Like glue, we're like glue, we're like glue Like glue, we're like glue, we're like glue So let it out I let it out now I let it out I let it out now, now  It seemed perfect, a concept free from any regret Another couple based on teen sex You eejit, true I was just like you We couldn't be torn apart, you see we were just like glue"
Say It (Tory Lanez Cover),https://genius.com/Ed-sheeran-say-it-tory-lanez-cover-lyrics,"Just keepin' it honest You wouldn't want a young man if I wasn't whippin' this foreign That's why I came back, top down  You gon have to do more than just (say it) You gon have to do less when you (do it) Lil mama you know I (show it) Always want you to (prove it) You gon have to do more than just (say it) You gon have to do less when you (do it) Lil mama you know I (show it) Always want you to (prove it)  And you know, you know And you know, in this foreign car whippin' out And you know, you know And you know, in this foreign car let you go  I don't wanna rain on this parade But I'm starting to question the love that it's made And I'm not looking for just an affair Wanna love that is based on truth not just dare Come and let me get down on it, yeah Love it when you spin round on it, yeah Even though you know that I just want you Darling I promise the truth And when I come down on it, yeah You love when I'm down on it, yeah Fuck around, spend time on it, yeah That's why I came back top down  You gon have to do more than just (say it) You gon have to do less when you (do it) Lil mama you know I (show it) Always want you to (prove it) You gon have to do more than just (say it) You gon have to do less when you (do it) Lil mama you know I (show it) So you gon need to more than just (prove it)  And you know, you know And you know, in this foreign car whippin' now And you know, you know And you know, in this foreign car let it go Gots to break it down for you To let you know you know the things I'm down for Ain't goin' act like you ain't bout My door you know ain't open girl you know I'm down for Take your time to find you out Won't hesitate to take the time to waste no baby Streamin' out, the foreign out to play You know it’s things it takes  So let a young man get down on it, yeah Love when you spin round on it, yeah Even though a young man want you Shawty I promise the truth And when I come down on it, yeah You love when I'm down on it, yeah Fuck around, spend time on it, yeah That's why I came back top down  You gon have to do more than just (say it) You gon have to do less when you (do it) Lil mama you know I (show it) Always want you to (prove it) You gon have to do more than just (say it) You gon have to do less when you (do it) Lil mama you know I (show it) Always want you to (prove it) And you know, you know And you know, in this foreign car whippin' out And you know, you know And you know, in this foreign car let it go"
So,https://genius.com/Ed-sheeran-so-lyrics,"I'm filled up with doubt I have to move home But I want to stay with you for all of the summer I have my plan that you won't remember If you want to see the world, then, please, ask your mother  I cannot hold your hand to watch you go Oh, I am a liar, as you might know  I need you now I need your touch and your lips I need your smile and your kiss  'Cause you're so cool You're so beautiful You're so... and you're so... You're so cool You're so beautiful You're so... and you're so...  Hmm-hmm-hmmm-hmmmm Hmm-hmm-hmmm-hmm I see your voice And from my window When it is late at night it'll show me your shadow I have my plan that you won't remember If you want to see the world and, please, ask your mother Now, ah-oh-ah-oh  I cannot hold your hand, to watch you go Oh, I'm a liar, as you might know  I need you now I need your touch and your lips I need that smile and your kiss  'Cause you're so cool You're so beautiful You're so... and you're so... You're so cool You're so beautiful You're so... and you're so... And you're so cool You're so beautiful You're so... and you're so... Hm, you're so cool You're so beautiful You're so... and you're so... Now, these words I say mean you’re so amazing And I've noticed lately, I need you, maybe These words I say mean you’re so amazing But I've noticed lately, I need you, maybe  'Cause you're so cool You're so beautiful You're so... and you're so... You're so cool You're so beautiful You're so... and you're so..."
Sofa,https://genius.com/Ed-sheeran-sofa-lyrics,"She's reinventing loving me When we're resembling cutlery on the sofa It must have been about 5:01 like my blue ripped jeans And my eyes are closed and I'm way too tired Hoodie still smells of the beach bonfire On the sofa, where we lay I wanna stay inside all day  And it's cold outside again And we're both so high  We could fly to Berlin, Tokyo or Jamaica We can go where you want, say the word and I'll take ya But I'd rather stay on the sofa, on the sofa On the sofa with you  When the morning comes We're not watching Formula 1 It's not what we breathe for So kick off the day with Friends on T4 Two, boiled and brew Two sugars ain't too sweet for you On the sofa, where we lay I wanna stay inside all day And it's cold outside again And we're still so high  We could fly to Berlin, Tokyo or Jamaica We can go where you want, say the word and I'll take ya But I'd rather stay on the sofa On the sofa with you  And it feels like I'm flying And it feels like  We could go to Berlin, Tokyo or Jamaica Through the streets of New York, that is where I will take ya Paris, Rome, to Rio, passing through Las Vegas We can go where you want, say the word and I'll take ya But I'd rather stay on the sofa, on the sofa On the sofa with you"
We Found Love,https://genius.com/Ed-sheeran-we-found-love-lyrics,Yellow diamonds in the light And we're standing side by side As your shadow crosses mine What it takes to come alive It's the way I'm feeling I just can't deny But I've gotta let it go We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place Shine a light through an open door Love and life I will divide Turn away cause I need you more Feel the heart beat in my mind It's the way I'm feeling I just can't deny But I've gotta let it go  We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place Yellow diamonds in the light And we're standing side by side As your shadow crosses mine What it takes to come alive We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place We found love in a hopeless place
Fall,https://genius.com/Ed-sheeran-fall-lyrics,"You and I Two of a mind This love's, one of a kind You and I We’re drifting Over the edge  And I will fall for you And I will fall for you If I fall for you Would you fall too?  You and I We’re learning to speak With kisses on cheeks You and I We’re lifted Over the edge  And I will fall for you And I will fall for you If I fall for you Would you fall too? And I will fall for you And I will fall for you If I fall for you Would you fall too? Would you fall too? Would you fall too? Would you fall too? Would you fall too?"
